id	HSK_level	URL	Title_EN	Title_ZH	Description	Content
3893	5	https://hskreading.com/a-chinese-business-tycoon/	A Chinese business tycoon	王思聪	HSK 5 graded reading about a Chinese businessman. You can see his picture on the right.	王思聪，是一个在中国社交媒体上具有广大号召力的名字。他的父亲是中国首富王健林，万达房地产公司董事长。王思聪毕业于英国伦敦大学哲学系，随后回到中国。据网络传闻，王思聪回国后其父王健林给了他5个亿，让他锻炼投资。几年之后，王思聪通过投资已经将5亿变成60亿。他的投资范围涉及医院、影视、游戏等等。最著名的当属IG游戏公司，在2018年度英雄联盟总决赛中获得总冠军。富二代的称呼，让王思聪在别人眼里是极度纨绔的富家子弟，但他的经商头脑也的确高明。1 –王思聪的投资回报率是多少？a. 10倍b. 12倍c. 18倍d. 2倍2 –根据文章可以推测，富二代是什么意思？a.父母拥有财富的子女b.在海外留学过的年轻人c.父亲给予投资经费的人d.经商头脑精明的人
3874	6	https://hskreading.com/respecting-chinese-culture/	Respecting Chinese Culture	尊重中国文化，融入世界潮流	Another advanced Chinese article to be studied.	最近中国社交媒体中愈演愈烈的一件事情是，意大利奢侈品牌Dolce & Gabbana杜嘉班纳在中国举办大秀之前发布了一段宣传视频。在这段视频中一位华裔模特，用着长长的筷子试图去分割玛格丽特披萨，并且将筷子说成小棍子。视频女主角故意眯着眼睛，笑咪咪地品尝着食物，在外国人眼中，眯着眼睛是侮辱中国人的体现。而且还有涉嫌性骚扰的内容。之后，网络上流出一段Twitter对话截图，对话中品牌创始人攻击中国为屎一样的国家。视频发布之后，杜嘉班纳品牌曾在社交平台上解释，账号被盗。但这种解释并没有平息愤怒的中国民众，账号被盗明显为虚假的说辞。稍后，品牌创始人在中国社交平台微博上发布道歉视频。但广大中国民众依旧发出抵制该品牌的号召。随着中国经济迅速发展，国外品牌对中国的重视程度较以往提高。但是也有部分品牌出现侮辱中国的现象，他们不尊重中国文化，歧视中国民众的认知。但是却希望获得中国市场，这是不可能达到的理想状况。因此，相互尊重才能够相互获利。1 –杜嘉班纳广告惹怒中国人的原因不包括？a.侮辱中国人b.涉嫌性骚扰c.品牌创始人攻击中国d.价格昂贵2 –作者认为外国品牌在中国怎样才能盈利？a.相互尊重b.降低价格c.正确使用筷子d.多采用中国模特
3870	5	https://hskreading.com/blind-people-and-guide-dogs/	Blind people and guide dogs	导盲犬	This advanced reading article is about guide dogs.	有人说，眼睛是心灵的窗口。可悲哀的是，有些人是看不清楚这个世界的，因为他们是盲人。他们眼中的世界是黑色的。那当他们需要出门工作或者有其他活动的时候该怎么办呢？马路上有川流不息的人群和车辆，这对盲人来说，是很危险的。这个时候，就是导盲犬大显身手的时候了。导盲犬是经过严格训练的狗，是工作犬的一种。经过训练后的导盲犬可以帮助盲人去学校、商场，乘坐交通工具等。它们带着项圈等配件，由绳子牵在主人手中，懂得很多口令，可以带领盲人安全地走路，当遇到障碍和需要拐弯时，会引导主人停下以免发生危险。它们真是盲人的好朋友！1 –为什么说导盲犬是盲人的朋友？a.导盲犬能帮助盲人生活b.导盲犬懂得口令c.导盲犬可以帮助主人避免危险d.以上都是原因2 –导盲犬这个词中的导是什么意思？a.引导b.开导c.领导d.主导
3760	5	https://hskreading.com/pork-vs-beef/	Pork vs Beef	为什么中国人比较喜欢吃猪肉？	For advanced readers: why is pork so prevalant in China compared to beef?	最近在思考一个问题，为什么中国人爱吃猪肉，相对来说，外国人更喜欢吃牛肉呢？我想可能有以下几方面原因。首先，性价比方面。两种动物的生殖周期和产仔率是不一样的，生殖周期来讲，牛要经过四年生长才能性成熟，猪只需要一年；产仔数的话，一头牛大部分一次只能产一只小牛，但是一只猪一次能产十只左右的小猪。数量上猪更充足，更能满足人口大国的需求。所以牛肉单单从经济角度来讲是很不划算的，当然对于像澳洲美国加拿大这样的地广人稀的国家来说是无所谓的，他们的可耕地面积足够多余，多余到用来养牛也不会影响他们的口粮。其次，历史原因。欧洲大陆畜牧业一直占有很大的比重；而中国及东亚历史上就是农耕社会，牛是主要劳动力，不但官府禁止屠宰，意外死了的话，全家都要痛不欲生的。所以，除了作为点缀的鸡鸭羊，养猪吃肉成了唯一的合理选择。1 –相比牛肉，中国人更多吃猪肉的原因不包括？a.历史原因b.产仔率c.文明因素d.经济因素
3746	5	https://hskreading.com/black-friday/	Black Friday vs Singles’ Day	黑五	Singles’ Day (know to the Chinese as双11) is a Chinese holiday that occurs on the 11th of November. It is the largest online and offline shopping day in the world.	美国有“黑五”，是感恩节之后的购物狂欢。商家降价销售，吸引了大批顾客。在中国，同样也有一个类似“黑五”的购物狂欢节，甚至要比“黑五”更加疯狂，那就是双11。之所以叫双11，是因为这一天是在每年的11月11日。这个节日，是由中国最大的线上购物平台阿里巴巴的淘宝最先提出的。线上商家以降价五折甚至更多的力度来进行促销。淘宝在这一天的成交额可以达到上千亿人民币。在大幅降价的诱惑下，人们会屯下一年的生活用品。但是双11，也存在很多问题，例如，假货的存在和物流信息的滞后等。1 –根据文章可以推测，双11更符合哪种特征？a.旅游节日b.购物节日c.庆祝节日d.宗教节日2 –如果一件商品的原价是100元，降价五折后在双11的售价是多少钱？a. 50元b. 11元c. 110元d. 45元
3466	5	https://hskreading.com/bicycle-thieves-news-report/	Bicycle thieves news report	民警午夜抓获偷车贼	Advanced Mandarin reading in the style of a news report.	昨日，有热心观众向本报提供线索，在南京路附近看到几名四十岁左右的男人，在半夜时候偷盗毁坏共享单车。他们鬼鬼祟祟的用锤子砸开车锁，然后迅速装进身旁的面包车。根据热心观众线索，本报迅速与南京路派出所民警联系，在午夜时分的南京路部署警力蹲点。终于，在凌晨一点，看到四名男同志，毁坏共享单车车锁，并将车子装进备好的面包车内，人赃俱获。之后，民警将犯罪嫌疑人带到派出所进行审讯，犯罪嫌疑人对犯罪事实供认不讳。借此，本报向广大群众呼吁，共享单车意在提供便捷设施服务大众，切不可财迷心窍，违法犯罪。 1 –你可能会在哪个地方看到这篇文章？a.杂志b.网络c.报纸d.书籍2 –关于这篇文章错误的是？a.几名男同志半夜偷到共享单车b.他们将窃取的共享单车放到准备好的面包车里c.盗贼不承认自己的偷盗行为d.共享单车不可以被私自破坏
3463	5	https://hskreading.com/weather-around-the-world/	Weather around the world	世界各地的天气	Learn meteorological and geographical terminology in this reading article.	地球被划分成了南北半球，所以在气温、气候和植被方面有很大差距。最明显的一个区别是，南北半球的温差，以中国和澳大利亚为例，中国是夏天的时候，澳大利亚是冬天，炎热的三十摄氏度和凉爽的十摄氏度。影响各地天气的因素有纬度，海路位置，地形等几个因素。从纬度来说，靠近赤道的地方温度偏高，很且降雨很多。从海陆位置来说，沿海地区温度要凉爽一些，因为靠近大海空气流动，降水也多。但是内陆地区降水比较少。地形因素，是因为通常情况下，迎风坡降水要比背风坡降水多，温度自然要高。因为这些因素，世界各地气温是不同的。
3382	5	https://hskreading.com/can-you-accept-makeup/	Can you accept makeup?	你可以接受整容吗？	This dense article is about makeup which, of course, has a huge market in China.	整容，指的是通过外科手术改变面容或者体形从而达到改善形象的目的。当代中国人对整形的接受态度相比较于几年前有所改观，态度更为包容。但是，有一部分人对整容持谨慎态度，甚至排斥。那么，你可以接受整容吗？整容在中国的火爆应该可以说是源起于韩国。作为与中国隔海相望的韩国，青春靓丽的歌星，演员都具有光线美丽的外表。似乎时间并没有在他们的身上留下任何痕迹。韩国造星行业的繁荣让很多怀揣明星梦的青少年趋之若鹜，层出不穷。但是有一部分年轻人并没有在外表方面达到可以出道，享受明星待遇的水准。因此，他们便将目光投向了捷径的整容。整容可以让他们在短时间内部分或者彻底改变自己在容貌方面的缺憾，更有甚者以一种全新的形象，气质出现在大众面前。这种恍然的态度，自然也在潜移默化中传递给了作为普通观众的大众群体。他们或许在感情生活中因为外貌受到了某种创伤，或许在找工作过程中遭遇歧视，或许因为某种生活中的大变故，因此，想要通过整形让自己更为自信，更具面对生活的武器。相反，不能接受的人则认为，身体发肤受之父母，因此要爱惜自己的身体。一个人的美丽并不完全源于外貌，还有心灵的美丽，甚至内心的纯净与否更为重要。一个人的外貌或许并不出众，但是他饱读诗书，用自己的学识填补了外表的短缺。他们也更不在乎外貌，因为腹有诗书气自华。自信的气质和由内而外散发的心灵魅力让他在人群中更为闪耀。你对整容是怎么看的呢？1 –根据文章，韩国明星整容的原因不包括？a.没有达到明星水准b.明星中流行整容c.提升形象气质d.内在气质不出众2 –以下观点可以作为反方不支持整容的有？a.形象出众更容易找到工作b.明星需要靓丽的外表c.内在美高于外在美d.内心善良在当代社会没有任何用处
3369	6	https://hskreading.com/is-intelligence-innate/	Is intelligence innate?	聪明是天生的吗？	Is intelligence something you are born with, or can it be acquired through study and practice?	我们从小到大总会听到父母和老师，夸奖某个孩子特别聪明，学东西一学就会，反应很快。而有的同学呢，相反，却反应迟钝，学习时总是遇到各种困难。那么聪明是天生的吗？我们是天生就和别人存在差距吗？还是后天的变化导致了大家不同的聪明程度呢？首先，聪明并不是与生俱来的，每个人都有成才的潜质。我们需要做的是通过不断的练习来挖掘自己的潜质，并将其发挥到最大程度。例如，当我们发现自己对绘画十分热爱时，可以找到相关书籍或者老师，经过培训，也许就会成为一位绘画能手。在这个过程中，肯定会遇到若干困难，打击自信心，但是如果经历过这个过程，度过高原期就会别有洞天。其次，聪明的确会受到父母基因，主要还是父母教育的影响。父母具有良好的教育背景好的身体素质，自然会从孩子出生时候起便制定优秀的教育计划，家庭氛围也会相对和谐，以上这些都为孩子的成长提供了便利条件。最重要的，一个人聪明与否还是取决于自己的努力程度。只有不断的努力才能得到自己想要实现的目标。目标实现之后，自己信心倍增，又反过来激励自身更加努力。拥有良好的天赋，但是后天不努力，将自身才华荒废掉，最终也只会是江郎才尽，泯然众人。日本科学家通过一项研究证明，因学习而产生的“西塔波”可以促进脑神经细胞生成，这种脑神经会使人更加聪明！1 –影响聪明程度的因素不包括什么？a.基因b.努力c.潜质d.西塔波2 –与生俱来是什么意思？a.与学生一起来的b.在生活中学习获得的c.随着脑细胞生长获得的d.出生时候就带来的
3365	5	https://hskreading.com/how-long-could-you-last-without-using-a-mobile-phone/	How many days could you last without a mobile phone	没有手机你可以活几天？	An advanced Mandarin article discussing living without phones – sent in from a smartphone.	在当代人的社会生活中，手机扮演着重要的角色。现代人可以说是，人人都有手机，手机就“长”在人们的手上。早晨睁开眼睛的第一件事是去摸手机，上厕所的时候看手机，吃饭时候看手机，工作间隙休息的时候看手机，晚上睡觉之前要不停的刷手机才能够入睡。小孩子用手机来玩游戏，商务人士依靠手机来办公。各种各样的手机客户端把偌大的世界存储在越来越小，却越来越智能的手机当中。可是你能想象下没有手机的生活吗？假如你的世界中没有了手机，你会习惯吗？假如没有了手机，你的业余生活将联系不上家人和朋友，只剩下房间中的自己。世界将会和你隔绝，因为你没有办法去获取社会上正在发生的信息。没有了手机，娱乐生活也会缩减大半。影视节目将从你的时间中消失，各种关于自我爱好的信息将会停止更新。这之后的寂寞与孤独不知道你能不能承受？没有了手机之后，你一定会有不适应，觉得生活中缺少了及其重要的一部分。但是，你会发现自己有了更多可以自由支配的时间，用来做家务，让自己的小家焕然一新。你会有更多的时间来读书，充实自己的大脑，开阔眼界。你也会有更多的时间来和朋友相处，倾听彼此的心声。科技的发明就是这般，它们为人类的生活带来了便捷，也增添了麻烦。假如没有了手机，人们的生活的确会发生很多不便，但是若被科技绑架，的确是不明智的现代人行为。  1 –手机带来的好处不包括什么？a.娱乐方式增多b.办公更加便捷c.自由支配时间增多d.人与人之间联系紧密2 –作者对科技与生活的态度是什么？a.完全支持b.坚决反对c.没有体现d.辩证看待
3362	5	https://hskreading.com/my-hometown/	My Hometown	我的家乡	For advanced readers: an article in which the author reminisces about their hometown.	我的家乡在一坐不大不小的村庄，坐落在城市的一角。在那里我度过了整个童年，小学和初中。随后，因为上学等种种原因很少再回到那里。可是不管如今我身在何处，都觉得那里才是我整个人生的起点，那里才是我挚爱的地方。小时候，我和弟弟，以及胡同里的小伙伴一起玩耍，我们玩一种用折纸做成的玩具。我们一起走着去学校，在上学的路上侃大山，今天发生了什么，我们又都打算做些什么。二十多年前的农村，还不像现在这般，物质的匮乏，信息的闭塞，都是我所经历过的。那时候，我们的购物场所就是村里的小卖部，以及每五天一次在乡镇的集市。我们跟随着父母亲戚去集市上采购一周所需要的物品，挑挑拣拣，十分欢乐。然后坐着大人们的农用三轮车一起回家。那时候，晚饭过后，大家会走出家里，来到胡同，大人小孩们围坐在一起，聊着天。大人们说说这一天又劳作了什么，哪里的庄稼好，哪里的庄稼需要更精心。小孩子们就在大人的周围忙着跳房子，跳皮筋。妈妈和奶奶会用一口大铁锅，做出一大家人的饭菜，然后全家人围坐在一起。逢年过节的时候，妈妈才舍得给我们买一身新衣服。穿上新衣服的时候就是最开心的一刻。几十年过去了，回过头来看过往，越来越发现，家乡才是我内心深处最宁静的地方。即使不常回去，但那里留存着我最多的感情。1 –侃大山是什么意思？a.登山b.聊天c.做游戏d.劳动2 –小时候，我们不会做什么？a.去赶集b.跳房子c.坐三轮车d.不回家3 –作者对家乡的情感是怎样的？a.怀念b.讨厌c.冷淡d.宁静
3357	6	https://hskreading.com/the-story-of-jing-dong/	The rumors surrounding Jing Dong	深陷绯闻中的刘强东	Jing Dong (京东) is a very popular online retailer in China, similar to Amazon in the west.	9月的第2天，随着中国地产大亨王健林儿子王思聪的一则爆料，京东商城创始人，电商巨头刘强东被爆出在美国明尼苏达州性侵留学生。这样一则香艳的新闻迅速登上了中国社交媒体的头条，甚至成为爆款。人们在大肆讨论着霸道总裁，他年轻貌美拥有高学历的妻子，以及那位不知名的女大学生到底是何方神圣。随后京东发言人，做出回应，刘强东在美国遭到了非实指控，并且已经保释。第二天，中国媒体已经联系上了刘强东在美国的律师并且得到了他在明尼苏达州警察局穿着囚犯服的照片！再之后，刘强东回国，并且如往常一样参加了在京东举办的商务活动。人们在对此次事件做着各种假设：性侵对于一个大名鼎鼎的老板来说，实在没有必要。商业诬陷，做空股票或者资本入侵等等。大多数参与讨论的人，对刘强东的印象还是很正面的，因为他民营企业家的身份。在中国迅速发展的物流行业中，京东为企业员工缴纳高昂的五险一金，这在行业中实属罕见，一年单此项费用就达到60亿人民币以上。刘强东来自江苏省宿迁市的一个农村，大学入读人民大学，读大学时带着亲戚们凑的500块生活费和咸鸭蛋开始了自己贫苦打拼的大学生活。此后他迷上了计算机，毕业之后没有像预想的一样走入仕途，而是在中关村的一个小商铺里开始了自己的刻录光盘生意，取名京东多媒体。京是他初恋女友姓名中的一个字，东是他自己。但是穷小子并没有留住美丽的姑娘，两人最后分手。此后，刘强东经过多年打拼，终于成立了京东商场，并经过融资风险存活下来。1 –京东商场名字的由来是什么？a.刘强东和他女友的名字b.刘强东和美国女生的名字c.刘强东出生地的名字d.刘强东小商店的名字2 –外界对此次事件的猜测不包括什么？a.刘强东好色b.商业诬陷c.做空股票d.资本入侵
3346	5	https://hskreading.com/a-teachers-weekly-diary/	A teacher’s weekly diary	一则周记	Learn about the life of a teacher in China in this Mandarin reading article.	今天是周六，我度过了自己正式工作的第一周。这一周里，我体会更多的是劳累和与预想工作的落差。我们是其他人眼里的人民教师，人们会认为我们工作轻松，工资不低，有社会地位，还有暑假和寒假。但是当我正式工作以后，我慢慢意识到，教师的工作并不光鲜。早晨7点半，我们一定要走进教室，盯着学生们早读。身为班主任的我，还要处理学校分配给教师的各种琐碎任务。作为一名小学老师，学生们活泼好动，课间在说话大闹，课堂活动也是难以控制。一周的工作之后，我的嗓子疼痛，几近失声。家长们都很爱自己的孩子，时刻关心着他们的学习成绩，在学校的一举一动。学生回到家之后会转告父母在学校发生的各种事情。之后，便是一个又一个的电话，一条又一条的信息，不胜其扰。记得，我是小学生的时候，自己和其他的小伙伴一起走着去学校。在路上一起聊天，就在这一次次的上下学路上，我们慢慢成长，慢慢独立，知道如何注意交通安全，如何与人相处。可是，现在的小学生全然不同。这天早晨，我听见一位父亲骑着单车，带着自己的孩子，和他说：“爸爸以前上学时候，自己走着去上学，不用家长接送。你们现在都10岁了，还不知道注意红绿灯，你知道怎么过马路吗？”孩子答：“我不知道。”那时，我就在想，现在的教育方式到底有没有问题？1 –一名教师每天的工作不包括什么？a.盯早读b.琐碎任务c.讲课d.送学生上学2 –作者认为现在的教育方式怎么样？a.有很多问题b.没有任何问题c.老师不应该关注学生d.学生要自由发展
3342	5	https://hskreading.com/does-he-really-love-me/	Does he really love me?	他真的爱你吗？	An advanced article discussing love.	一位女生朋友打电话和我哭诉，昨天晚上她又和男朋友吵架了。她哭的十分伤心。这已经是她一个月以来打给我的第三次了，每次吵架的理由也是大同小异：男朋友嫌弃她买的化妆品贵，男朋友一直打游戏忽略她，种种种种。身为好友，我保持着耐心倾听的心态，不停劝解安慰着她。挂断电话，我的脑子里一直闪现着这个念头：他真的爱她吗？年轻人之间的相恋难免会有争吵，可是如果争吵的频率太过频繁，这样的恋爱是否还值得继续？是否值得你去浪费自己的青春？男朋友嫌弃你的化妆品和衣服贵，事实是这些物品是否真的超出了你的消费范围？他是否觉得自己购买的游戏装备也是很贵的？都说，一个人如果爱你，是希望你变得更好，尊重你的一言一行，他是否做到了？到底是你的化妆品贵还是他认为自己的一切才是更值得消费的？而不是你？男朋友一直打游戏忽略你，把你的话当耳边风。就算是你极力讨好，他也不会放弃电脑游戏和网络虚拟世界里的朋友关系。似乎那才是他快乐的源泉，而不是就陪在他身边的你。没有了沟通的感情怎么能够称之为感情？我想，一场爱情，是值得付出时间、金钱、眼泪，甚至更多的修行。在这场爱情的历程中，我们彼此都在成长，变成更好的自己，成全更好的他人。他让你的脸上常挂着笑容，你让他变得更加成熟有魅力。一场彼此之间的成全。1 –大同小异是什么意思？a.完全相同b.大体上相同，有小的差别c.有本质上的区别，有很小的相似之处d.完全没有相似的地方2 –为什么说“爱情是一场彼此之间的成全”？a.男生可以自由打游戏，女生可以随意买化妆品b.在爱情里，男女彼此成长，成为更好的自己c.男女生都牺牲了自己，成全了对方d.一方放弃自己的喜好，迎合对方
3339	6	https://hskreading.com/back-to-school/	Back to school!	开学啦！	An advanced reading article about going back to school. It uses very descriptive language – perfect for spicing up your spoken Chinese.	今天是9月1日，是全国中小学开学的日子。当一个话题涉及到学生的时候，便会成为中国人的全国性话题。这样的日子，也是几家欢喜几家愁。要开学了，有些学生特别高兴，因为他们认真完成了暑假作业，休整了一个假期，又可以见到自己喜爱的老师和同学，并且回归课堂，开始新的知识学习。他们喜欢读书，喜欢享受在知识的海洋中遨游。他们在2个月的暑假中，循序渐进的完成着自己的各项计划：暑期作业，外出旅行，提高培优。而有些学生就是另一番景象了，开学前的一周，简直就是在用生命完成暑期作业。他们三五成群的在肯德基麦当劳餐厅里，集体突击暑假作业，甚至相互抄袭。当然，少数家长也会加入到补暑假作业的阵营中，他们会亲自上阵为孩子抄写暑假作业，完成各种图表，计划，调研。对于新入学的同学和家长来说，开学季也是一场没有硝烟的战争，一场无形中的比拼。他们需要为孩子们准备五花八门的学习用品，学习设备。别的孩子有电脑，他们不能让孩子落在起跑线上，要买！别的孩子报名了英语培训班，他们不能让孩子落后，要报名！别的家长提前给老师赠送了小礼物，他们不能让老师对孩子没有印象，要送礼！开学季，就像一面镜子，折射着家庭素养，折射着教育体制，折射着一个国家的未来。1 –为什么有些学生开学时候很高兴？a.因为他们突击写完了作业b.因为家长为他们准备了开学物品c.因为他们休整了一个假期又可以看到喜欢的老师和同学d.因为他们的家庭素养高2 –为什么说开学季是一场没有硝烟的战争？a.这是一场无形中的比拼b.这是家长们之间打斗的战争c.这是学生们补作业以后的感受d.因为学生们又要投入到战斗中了
3333	6	https://hskreading.com/technology-and-life/	Technology and Life	科技与生命	Technology plays a large role in our lives; read the Mandarin article below to find out more.	科技改变着人们的生活。随着各类打车软件的出现，“出门难”问题迎刃而解。人们可以在出行前打开手机APP，输入自己想去的地方，几分钟之后，司机便可以通过定位，接到您。同时，网约车公司还为司机和客人提供了各种优惠券，真是便捷，高效，省钱！滴滴公司便是其中的翘首。然而，随着滴滴公司业务的不断拓展，安全问题频频出现：今年5月份，一名空姐曾在搭乘滴滴顺风车时，惨遭司机杀害。8月，乐清警方接群众报，称其女儿乘坐滴滴顺风车向朋友发送“救命”讯息后失联。其朋友迅速向滴滴客服反应该紧急情况，但是滴滴客服在层层审核上报之后，为时已晚。这引起了广大民众的愤怒，人们强烈要求滴滴公司进行业务整改，维护自己的生命安全。滴滴公司之后向社会道歉，但是冷漠的道歉信并没有缓解社会舆论。之后，交通部也入驻滴滴公司进行督办。在面临科技带给生活便利和生命至高无上的抉择时，相信大家必然会选择生命。公司要合法经营，从源头上加强安全保障，产品功能的升级优化以及乘客出行面临安全问题时刻的警企联动，在问题层出不穷时，显得十分必要。身为一名普通的乘客，我们能做的是在出行时加强安全防范意识，尽量选择正规公司，同时避免在深夜独自出行。也可以设置一名紧急联系人或者在行程中时刻保持与家人朋友的通话。1 –为什么网约车受到人们的欢迎？a.昂贵b.拥堵c.高效d.危险2 –身为普通人如何保障出行安全？a.合法经营b.产品功能升级c.警企联动d.选择正规公司加强安全意识
3329	5	https://hskreading.com/spring-festival-gala/	Spring Festival Gala	春节联欢晚会	If you’ve ever been in China during Spring Festival, you’ll know that watching this TV show is a tradition amongst Chinese people.	春节联欢晚会是中国农历新年的盛大活动，是中国人年夜饭必备的“一道菜”。也会面向世界各地进行转播，已然成为全球收视率最高的节目。春节联欢晚会的筹办工作自从每年8月份就会开始，历经半年之久。这项盛大的节目自1983年开始，经历了30多年的发展。每年的春节联欢晚会，大致都会由歌舞，小品，京剧，魔术等组成，数以千计的演职人员参与其中。能够参与春节联欢晚会是演艺界人士的荣幸，同时也是对他们工作的认可。每年的晚会都会出现一波被人喜爱的节目和演员、歌手。例如，小品演员赵本山，在春晚舞台上总共表演过21个小品，其中十五次获得中央电视台春节晚会一等奖。他的东北特色小品为千家万户带去笑声。同时，像“常回家看看”“时间都去哪了”等歌曲，也都在春晚过后广为人知。 但是随着社会的发展，中国人的文化盛宴不在局限于每年的春节晚会。经济的发展打开了中国人的眼界，他们对春节晚会的节目提出了更高的要求。因此，越来越多的批评声音出现。他们开始认为春晚的节目过于“程式化”，节目单调。因此，春晚也在尝试创新和改变，力求让中国人的农历新年“开门红”！1 –春节联欢晚会是什么？a.过年时中国人吃的一道菜b.春节时的大型文艺演出c.中国农历新年的开始d.演艺界人士的自发活动2 –为什么对于“春晚”出现了越来越多的批评声音？a.社会发展迅速，人们可以接触更多的活动b.经济发展提升了人们的审美要求c.春晚节目过于单调乏味d.以上都是批评的原因
3323	6	https://hskreading.com/chinas-four-newest-inventions/	China’s Four Newest Inventions	中国新四大发明	The four great Chinese inventions are: The Compass, Papermaking, Gunpowder, and Printing.	近几年中国有一种流行的说法，是中国有了新的四大发明。它们是高铁、扫码支付、共享单车和网购。这些新的发明让在中国的生活更加便捷，简单和高效。中国高铁里程到2017年底，已经有2.5万公里。几乎中国的每一个大中城市都有高铁线路，横贯中国东西，南北。京沪线，京广线便是其中被广泛使用的线路。高铁速度快，价格适中，越来越多的人选择利用高铁出行。并且，人们可以通过12306 APP便捷购票。扫码支付是随着微信在中国的广泛使用而展开的。人们通过微信，支付宝的扫一扫功能即时的付款购物，收款。扫码支付被应用在大街小巷，人们可以通过扫码支付交水电费，买水果蔬菜，甚至大额交易。现代中国人可以不用携带现金，就可以从事各种活动，节省了大量时间。共享单车，是共享理念在中国的践行。共享，简单来说，就是让大家共同享用某一物品，达到循环使用，便利生活的目的。共享单车自2016年在中国达到了井喷式的发展，在学校，商圈，地铁站点，马路边可以看到各种颜色的共享单车。这大大方便了普通人的生活，同时也能做到节能减排。网购，是现代中国人通过网络购物的生活方式。尤其以阿里巴巴的淘宝以及京东为代表。人们通过网络购物的方式选择自己喜欢的衣服，食物，甚至家电等等各种物品。万能的淘宝几乎可以买到你能想到的各种物品，并且价格便宜。中国的物流也十分快速，在购物后的3天左右甚至更快就可以收到货物。1 –高铁受欢迎的因素不包括什么？a.价格适中b.运输能力高c.速度快d.十分便捷2 –中国古代四大发明不包括？a.指南针b.金刚钻c.火药d.造纸术
3319	5	https://hskreading.com/the-chinese-school-system/	The Chinese School System	中国学校的生活	This advanced Mandarin reading will teach you about the school system in place across China.	中国的学校体系当中有幼儿园，小学，初中，高中，大学，硕士，博士，博士后主要阶段。如今的中国年轻人读到大学比较普遍。现在以大学为例，为大家介绍一下中国的学校生活。中国的大学阶段和初中高中相比，比较简单，学习压力减小。大学当中根据自己所学专业会有相应的专业课程，比如英语专业的同学，会学习英语基础知识，口语，写作，翻译等等。也包括部分选修课程，根据学生自己的爱好选择不同的科目，丰富知识。在学习之外，同学们可以加入各种各样的学生社团，例如话剧社，辩论队，爬山队等，锻炼自己的交际能力，实践能力。中国的大学里会有食堂，供学生用餐，食堂当中的饭菜不仅便宜而且种类多样。学校周边也会有各种购物和娱乐场所，让学生们娱乐。对于中国大学生来说，在大学中大家会去努力学习知识，毕业之后找一份好的工作，并且希望找到一位喜欢的男/女朋友。1 –以下可能是英语专业学生选修课目的是？a.基础英语b.英语翻译c.导游知识d.英语听力2 –大学生生活可能不会涉及的方面是什么？a.学习b.恋爱c.锻炼自我d.挣钱交学费
3315	6	https://hskreading.com/about-movies/	About Movies	谈电影	This advanced reading article is about movies.	我出生在南方边陲的一个小城，而我的爸爸，则是地地道道的北京人，人们口中说的“四九城老爷们”。我爸有一个外号，人称“骨灰级电影迷”，对于他这样一个五十多人的人来说，确实不常见。他从小爱看书，爱看电影，梦想是能做一名电影导演，后来他确实从事了电影行业——电影院的放映员。在那个胶片年代，放电影是一件很简单的事情，把投影机放在桌子上，开始放映，就不用理会了。邻居甚至开玩笑的说，你这是毫无技术含量。虽然只是简单的电影放映员，但是爸爸对中国电影产业的发展如数家珍。他说过，电影，就是一个国家文化的缩影，是一个国家国力的体现。八九十年代，香港电影风靡中国，世纪更替之际，人们热衷于欧美科幻大片，对于其中的技术赞赏有加，而现在，他说，中国也能拍出精彩的电影。《长城》，科技和神话的结合，为这世界奇迹增添色彩；《百鸟朝凤》，呈现的是文化，诉说的是情怀；《厉害了我的国》，是电影，更是奏鸣曲，奏响新时期中国最强音。爸爸说，这都是电影体现的中国精髓，不必崇洋媚外，中国的好电影也能深得人心，去看看各大城市的影院，新上映的电影票房一遍又一遍刷新，“人们愿意从电脑、手机中走出来，回到放映厅，拿着零食，响起阵阵欢笑，这不正是童年影院该有的样子吗？1 –骨灰级电影迷是什么意思？a.特别喜爱电影的人b.一点都不喜欢电影的人c.偶尔看电影的人d.拍电影的人2 –爸爸认为中国电影应该怎么做？a.崇洋媚外b.中国精髓c.回到古代电影d.提高技术含量
3293	6	https://hskreading.com/the-asian-games/	The Asian Games	亚运会	The Asian Games are held every four years, just like the olympics. China is due to host the next games in 2022.	2018年8月18日，第十八届亚运会将在印度尼西亚首都雅加达拉开序幕，目前，亚运村已经正式开村，各国的代表团已陆续入驻亚运村，中国代表团于今日在亚运村举行了升旗仪式。本次亚运会主办权的争夺主要在越南和印尼之间展开，但越南方面宣布放弃申办。在亚运会开幕之际，组委会已经作好了各方面的准备，亚运村覆盖面积大，组委会开通了村内的摆渡车，据了解，摆渡车从早上7时至晚上11时不间断运行，方便运动员的出行。虽然距离开幕式还有两天时间，但一些周期较长的比赛项目已经拉开战幕。在已经结束的比赛当中，中国U23男足以6比0大胜东帝汶，迎来开门红。男篮比赛也将拉开战幕，代表中国出战的男篮红队的首个对手是劲敌菲律宾队。中国军团此次出征亚运会，目标仍然是捍卫金牌榜和奖牌榜的第一名。1 –下列哪个事件可以乘坐摆渡车？a.早6点到晚7点b.晚11点到凌晨3点c.早8点到下午3点d.早4点到晚12点2 –根据文章可以推测，东帝汶是什么？a.一个国家b.一个城市c.一个人名d.一项体育运动
